gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atp5f1	4130.47924698903	0.242598274292966	0.103798766799583	2.33719803975494	0.0194288890589614	0.235693405577043
Wdr77	2045.52635206354	-0.0578545082454047	0.180096335124305	-0.321242007537092	0.748027000329527	0.933796673301626
Ovgp1	1018.05075303627	-0.177578238161381	0.192804253125703	-0.921028635429558	0.357035476897281	0.751641145563928
Pifo	37.8171038903627	-0.242327255228804	0.365592686518238	-0.662833979357285	0.507436888739669	0.835759665120261
Gm42722	484.723073433533	-0.410839592014634	0.198157218935966	-2.07330116066777	0.038144260760472	0.324075410817693
Gm42721	4.50948089693177	-0.901970310666039	0.76706674370942	-1.1758693986709	0.239647068976775	NA
Chil5	51.4091222181964	-0.570105412638851	0.295137714415653	-1.93165896729806	0.0534016124765106	0.374842062331646
Chia1	71.9321760637454	-0.730105574356003	0.318015506603614	-2.29581752837617	0.021686316785644	0.247195598438126
Chil3	3.22124417767136	-0.751269280463341	0.806500714575719	-0.931517191349999	0.351586096074247	NA
Chil4	0.9922930599726	-1.11600159578012	1.52043560923594	-0.734001222413452	0.462947993062315	NA
Chil6	3.38002371779272	-0.429199787489742	0.795727622691242	-0.539380279445546	0.589624485529521	NA
2010016I18Rik	3.70319929944785	-0.121209072240199	0.796395160679432	-0.152197148130321	0.879031443223755	NA
Dennd2d	21.7751401563698	0.446986168285744	0.316411636682748	1.41267297553256	0.157751901093889	0.582266886531871
Cept1	4834.83621026512	0.0496671915609125	0.162031649398871	0.306527716931693	0.759202879754331	0.937832505643459
Dram2	3721.70686643054	-0.0603340577485293	0.0725297411375884	-0.831852655231129	0.405492118369993	0.782166287645893
Lrif1	5261.36199306233	0.171057333922885	0.111731448733755	1.53096854879684	0.125777165909279	0.535140243441666
Cd53	155.380624298506	-0.170984918149071	0.174973682293247	-0.977203633758529	0.328468349404603	0.732817429092639
Olfr266	4.56262270843904	0.905467139274031	0.762280801635795	1.18783935963095	0.234896704308284	NA
Gm35507	49.5897624885666	-0.0430500326126337	0.239810236539624	-0.179517076642891	0.857531709905097	0.966353246400518
Gm27008	1052.71895057916	0.109292783585997	0.172282240914868	0.634382180111084	0.525831436220382	0.84534939173264
Kcna3	42.7375884231234	-0.0887696951877499	0.264101765892981	-0.336119279201341	0.736780920644444	0.929570970908171
AI504432	1528.67227942788	-0.0104263756795095	0.17313285185937	-0.0602218213789863	0.951978966306941	0.989771859722453
A930002I21Rik	1.61678116238089	0.2773410163876	1.15083312546811	0.240991513235065	0.809561694170695	NA
Kcna2	5616.2305070957	-0.209791671473228	0.137065819993942	-1.53059071534026	0.125870577835034	0.535140243441666
Kcna10	12.6736024015132	-0.495617302553614	0.433936824126981	-1.14214160909419	0.253395162363143	0.677285571303234
Cym	7.25720186175582	-0.27221852369496	0.538014167033777	-0.505969062479854	0.612878368246956	NA
A630076J17Rik	1.61804236307799	0.18270160922263	1.24621507298788	0.146605199361448	0.883443649534415	NA
Prok1	9.56885852488448	-0.617667916610323	0.464057357009279	-1.33101632218703	0.183183640315277	NA
Lamtor5	619.858213303425	0.149295338236185	0.116829378551091	1.27789208577273	0.201287478978601	0.630361759668543
Slc16a4	269.689825679096	0.478253808271945	0.264262297898382	1.8097693544459	0.0703315621748327	0.42190579424665
Rbm15	2276.9265334166	0.0936217682383287	0.112124477746251	0.834980640446809	0.403728608681423	0.780627029253596
Kcnc4	1372.42566744439	-0.268916695435116	0.120733598543413	-2.2273559198057	0.0259234959693805	0.268069533536033
Slc6a17	9180.21017710444	-0.237929469002069	0.103528285210822	-2.29820737895499	0.0215499889307387	0.246762241292314
Ubl4b	0.106469093355287	0.650077444951134	3.5338115409304	0.183959285157572	0.854045395495585	NA
Alx3	14.489317249775	0.236982645579745	0.4147388015145	0.571402156524435	0.567727067603934	0.865725070866761
Strip1	2590.2162244323	-0.261490766416479	0.166739631072369	-1.56825803640519	0.116820924963202	0.522296194011603
Gm10961	2.03638047915594	-0.304817582971513	0.976961733399041	-0.312005652371862	0.755036227648717	NA
Ahcyl1	13757.5806107165	0.0755129326603664	0.0981251061594281	0.769557716836273	0.441562295089	0.805046734104745
Csf1	489.836315225639	-0.122390471233013	0.173080360637614	-0.70713090024851	0.479485134895575	0.82344038609085
Gm36211	4.80854685894143	0.897683866690859	0.700778849081796	1.28098025199685	0.200200602566778	NA
Eps8l3	26.2226840774503	-0.1589918711537	0.292574637440441	-0.543423286941834	0.586838395846939	0.874892315179044
4933431E20Rik	1322.89662855498	0.122784620735661	0.150163126695793	0.817674907531752	0.413542842115886	0.786943461314106
Gstm5	996.044098883482	0.00494473112049532	0.161471978242836	0.0306228435069953	0.975570324207083	0.995335030189391
Gstm7	122.487697851075	0.0249097162487236	0.186938693615981	0.133250723897185	0.893995096610931	0.976418499094012
Gstm6	38.7767236708164	-0.307828011859457	0.240503897559258	-1.27992941063922	0.200569962945861	0.62942127257225
Gstm3	0.383947395757617	-0.822610338847977	2.43286675756129	-0.338123876406846	0.735269838319724	NA
Gstm2	11.7372924846812	0.249272519961941	0.411749055072298	0.605399130589801	0.544913828578122	0.855590981854545
Gstm1	1042.83178965841	0.242873204588325	0.163365126330044	1.48668941801968	0.13709685882463	0.554983916075967
Gm12498	1.27275310818541	0.477152528937053	1.73900969803943	0.274381752715352	0.783791264339925	NA
Gstm4	111.734700078976	-0.0387717024592401	0.18653011355861	-0.207857603898674	0.835340153308898	0.962118137848777
Ampd2	3182.62660434697	-0.13040999646331	0.117066751934256	-1.1139797962153	0.265287854251688	0.684648818130124
Gm12500	9.52745736359435	0.65433971840303	0.530202223279593	1.23413235492597	0.217153588856644	NA
Gnat2	4.64437613467185	1.23411775355353	0.855312598774534	1.44288504030192	0.14905285795821	NA
Gnai3	3201.38224490237	-0.148341072997648	0.115107469838894	-1.28871804067337	0.197496128258509	0.626499860908942
Gpr61	471.230866572816	0.0224142532949514	0.0952911481311591	0.235218629794451	0.814039047111573	0.955199700097448
Gm12524	12.5366454266808	0.225741868484379	0.402192193808227	0.561278592572627	0.574607632859637	0.869141329549562
Amigo1	1661.95040903609	-0.214799732580826	0.142389937270774	-1.50853168909229	0.131418502567837	0.544423654691878
Cyb561d1	790.954214974184	-0.163966531331202	0.167960042360923	-0.976223445924479	0.32895374693075	0.733224161147802
Atxn7l2	2626.65295231228	-0.178743807534063	0.115179602247435	-1.55187033160677	0.120693253085634	0.52888635489628
Sypl2	138.878224340921	0.496417767443838	0.175491813806499	2.82872321321608	0.0046734098249825	0.111489476206321
Gm40123	132.853890334146	0.269385428672183	0.155333637356778	1.73423756281098	0.0828759406682479	0.455268906238283
1700010K24Rik	556.620109240603	0.312051512217945	0.234338620570091	1.33162647906178	0.182982959348064	0.610881059891925
Psma5	2298.5975085545	-0.0394780960172884	0.0836296784556623	-0.47205844559379	0.636885071988395	0.897419988249037
Gm12523	1.96311477298331	-0.303489935197262	1.05983589110994	-0.286355593109254	0.774605782747947	NA
Sort1	12923.1428616137	-0.279982136965113	0.0728774848369767	-3.84181942600543	0.000122125670835302	0.0116318940825775
Gm12525	24.5643443185353	-0.126077013198926	0.356881808541062	-0.353273857567385	0.723883142255763	0.927436578417531
Mybphl	22.6773521505867	0.181893631421311	0.299731172015905	0.606855904235609	0.543946543996443	0.85528802286149
Gm12522	127.944773428059	0.315729240237055	0.1658908437286	1.90323488108598	0.0570099035881506	0.387130448000074
Psrc1	573.585687611592	0.0628517454076371	0.144769313795399	0.434151021095983	0.664178777462556	0.907197312759517
Celsr2	7183.50723310978	-0.365415833904383	0.185917611568249	-1.96547186047644	0.0493596494464264	0.361631060427653
Sars	6544.33460369449	-0.104053015946398	0.14676739678621	-0.708965466614958	0.478345907165131	0.822519998625322
5330417C22Rik	10554.6012696104	-0.28663863336429	0.0837741156218977	-3.42156561410916	0.00062261699819919	0.0349615931204544
1700013F07Rik	144.767238289039	-0.141991124958016	0.190294586349447	-0.746164815730861	0.455567859342994	0.811874481981796
Tmem167b	442.358802217087	0.118529216760443	0.143483520827254	0.826082438436576	0.408757328989966	0.784373881244807
Taf13	1081.91122468285	0.220508856018128	0.124138117513058	1.77631867178052	0.0756804073712325	0.437290352520832
Wdr47	6949.34975656355	-0.100502570652236	0.136684638146169	-0.735287973947446	0.462164130733868	0.814881079966666
Clcc1	1210.47957709516	0.155653627473891	0.091529158870165	1.70059060298682	0.089019889942108	0.468584363324047
Gpsm2	1219.91305349288	0.0253602140682175	0.092855127504237	0.273115925311289	0.784764105317711	0.947399408391368
Gm27244	6.83906999399923	-0.266355373368332	0.652095294499031	-0.408460811809658	0.682935395446524	NA
Aknad1	10.9686143801513	-0.413720443118861	0.443369038290868	-0.933128855171534	0.350753442334451	0.747326528185842
Stxbp3	2316.94155500508	-0.188206715690266	0.11180193374341	-1.68339410051894	0.0922988245636307	0.475190684749829
Fndc7	11.8093263769479	-0.133054167271876	0.437592544682383	-0.304059492988964	0.761082566550222	0.938331268516525
Prpf38b	8369.95443862178	-0.0531194536175586	0.124184671130558	-0.427745655997375	0.668836306024397	0.908331197497873
Gm9857	2.37050564359925	1.84731817465354	1.05280666163005	1.75466041580071	0.0793174106858705	NA
Henmt1	73.0023816018142	0.0895606683806374	0.235799361849464	0.379817263618438	0.704081066494502	0.920838421422479
Fam102b	1809.78893322656	-0.175443551738845	0.162631954533852	-1.07877662936361	0.280687315594663	0.695928079136473
Gm43221	26.6895283377979	-0.0604502479076503	0.536998689703522	-0.112570568730857	0.910371019449307	0.979049703267292
4930408K08Rik	0	NA	NA	NA	NA	NA
Slc25a54	5.38017866435253	0.318210328775819	0.698225262001071	0.455741643984417	0.648575772131469	NA
Gm19391	78.2970017486566	0.0110615580814894	0.228304949169129	0.048450802848321	0.961356971997788	0.991642056694345
Slc25a24	137.532509073944	0.138286757352427	0.166178775101978	0.832156557102828	0.405320581595412	0.782057638181994
Vav3	4231.8914620931	0.399527498270789	0.149500487608885	2.67241602125078	0.00753072212640321	0.142904594469435
Ntng1	10138.7127876203	-0.313319615778354	0.230480105993465	-1.35942151895417	0.174013055997078	0.600899580842981
Prmt6	211.270778636731	0.0556936236374573	0.157886461010737	0.352744771660124	0.724279791217948	0.927494612231089
C130013H08Rik	35.8101299754892	0.238832879384354	0.248630366070282	0.960594166992624	0.336756262697876	0.738569819706409
Gm6602	59.3247221357795	-0.663556553380508	0.287345135675517	-2.30926670055005	0.0209287862803198	0.24342975378584
Amy2a5	0.424757519206242	-0.821439568920536	2.37195059739672	-0.346313945080511	0.72910678963633	NA
Amy2a4	0.172071391570099	-0.792595075448138	3.5338115409304	-0.224289005304301	0.822532430794188	NA
Amy2a3	0	NA	NA	NA	NA	NA
Amy2a2	0	NA	NA	NA	NA	NA
Amy2a1	0.92557873690725	-0.775617710592621	1.58268446900274	-0.490064650145549	0.624088151516923	NA
Amy1	7404.24879332947	-0.097811992282273	0.104195580558774	-0.938734558200379	0.347867045706302	0.746252770662242
Rnpc3	5029.94220296508	-0.0547174549453664	0.0781562898445583	-0.700103025030891	0.483862966823961	0.826299121648448
Col11a1	7021.21968852529	-0.217353084394495	0.248953376551538	-0.873067428950894	0.382626325847733	0.766558400551477
Olfm3	8537.68332969751	0.327892846141574	0.207173072303411	1.58270011877492	0.113489831233997	0.515756081278238
S1pr1	1229.50381100903	0.560491675853115	0.194004991840053	2.88905801101866	0.00386397783315435	0.0998994115327178
Gm9889	12.7324941422794	1.30095456894648	0.54273690651601	2.3970261711106	0.0165287431059369	0.216018369446652
A930005H10Rik	872.010125944777	0.406006615698979	0.117611991247693	3.45208521165093	0.000556272022189827	0.0328428206785292
Dph5	2030.42374766287	0.0395724815230515	0.12089650311939	0.327325278250373	0.743421875279288	0.932718684332011
Slc30a7	3060.2350430042	-0.0995785180497777	0.110324285953388	-0.902598346223147	0.366739104582837	0.756858809969333
Extl2	1337.59668223171	0.0357811421082082	0.127910391013686	0.279736007564699	0.779680050690364	0.944894356836623
Vcam1	334.84909864181	0.237908243689327	0.156692108312659	1.51831669285228	0.128934581494161	0.540134246790476
Gm43109	7.23176141972113	-0.720319333390272	0.558137285497836	-1.2905773402108	0.196850277622689	NA
Gm26544	5.16037817518768	-0.389855207668179	0.688375067657567	-0.566341266534819	0.57116181288363	NA
Gm31651	0.821027096550672	1.11366248470801	1.67114762939468	0.666405807074863	0.505151751737249	NA
Gpr88	1168.43233422175	-0.898678221282471	0.259937877179471	-3.45728075890221	0.00054565603679076	0.0325972979138432
Cdc14a	724.279689632166	0.163792984993792	0.153224458009587	1.06897415152576	0.285081316930408	0.699812485144329
Gm29151	1.30659176238698	-0.23525215653269	1.45347356977342	-0.16185513202649	0.87141993629078	NA
Rtca	2272.65869593428	0.112352057019066	0.0884973491090163	1.26955279621613	0.204243972810793	0.632844394413023
Dbt	1392.53428153865	0.130263568514867	0.101799441248696	1.27960985754954	0.20068238126623	0.62942127257225
Lrrc39	127.631812949398	-0.133000449254047	0.221252738411347	-0.601124533910969	0.547757043702131	0.857039586131913
Trmt13	3739.18925967683	0.0742362917113213	0.0797125481055227	0.931299945562498	0.351698430128603	0.748471195315846
Sass6	873.651811365788	0.178455243156201	0.095065824821215	1.87717556221504	0.0604940357358632	0.396203558085809
Gm42893	34.5778249304471	0.276571048077384	0.295440252766526	0.936131909878734	0.349205275365832	0.746820552642619
Mfsd14a	2947.95451781609	0.00810582073750095	0.113898832749306	0.0711668464183653	0.943264967215136	0.987986614005012
Gm42457	2.49469371749184	0.622392193287884	0.955766947656654	0.651196606886086	0.514919580413943	NA
4930512P04Rik	3.09556902077201	0.240838000375202	0.818364497473979	0.29429184809286	0.768534901276053	NA
Slc35a3	2615.44769341118	0.0131634557407517	0.107722753526653	0.122197542392887	0.902742572756407	0.977824094919625
Agl	3410.85981480074	0.133960305638519	0.0961187970925924	1.39369519480642	0.163409667905159	0.591843144936752
Frrs1	340.475123838728	-0.0176070885517036	0.144558886448227	-0.121798728423448	0.903058421024644	0.977844000244644
Palmd	2532.10877786696	0.299106756715065	0.181512630193161	1.64785644060561	0.0993821338463227	0.490016518612711
4930455H04Rik	14.5653689282345	0.685479110778052	0.398349501132677	1.72079821570993	0.0852874463261209	0.460647603275292
1700061I17Rik	2.44517583037557	0.663154857939037	1.01300031949332	0.654644273232538	0.512696812130572	NA
Gm42891	2.24596286639043	-0.144563398272994	0.979039521969139	-0.1476583886851	0.882612372586286	NA
Plppr4	16778.6536924948	-0.0991991299841695	0.0838065900612111	-1.18366741698613	0.236544741801975	0.663440296796991
Plppr5	6410.09813758854	0.0145165375016368	0.198658226507859	0.0730729240707405	0.941748087504083	0.98797284867834
Snx7	3162.14516144983	0.350449725661726	0.220631166514502	1.5883962868804	0.112196756588035	0.513830099574871
4921521D15Rik	0.115258000127306	-0.792595075448138	3.5338115409304	-0.224289005304301	0.822532430794188	NA
Gm26871	40733.0160450058	0.0478402026391609	0.204782329291394	0.233614896386333	0.815283962078449	0.955775498069015
Gm9916	287.131450419301	-0.114136796116382	0.180653101823884	-0.631800921014091	0.527516971736933	0.846264380666738
Dpyd	6222.46234310094	-0.280862982189138	0.2432207949102	-1.15476549730394	0.248186469720798	0.672586413601665
Ptbp2	18449.8865091774	0.0604490655960004	0.131791029399962	0.458673597673695	0.646468576563448	0.900289392507563
Gm42664	608.584412833368	0.0370492045286147	0.214822266015251	0.172464452665184	0.863072405255756	0.967584143408152
6530403H02Rik	6177.67987712787	-0.4594588633247	0.226682752366427	-2.02688055676153	0.0426746294070966	0.338367922308446
Rwdd3	830.993006457475	0.0424332016774665	0.135592651523336	0.312946175185339	0.75432155548808	0.935720513825176
Tmem56	3272.08667616979	-0.0718653721994121	0.147898332860721	-0.485910630697165	0.627030530812486	0.893016811534054
Alg14	719.270387844417	0.238203010343594	0.099081203828314	2.40411905729716	0.016211492566106	0.213613870699376
Cnn3	1197.62114704522	0.140821847740941	0.118386568924891	1.18950864967025	0.234239569332823	0.661598179321353
Slc44a3	17.7356672042609	0.185322307776797	0.372008863070372	0.498166377669716	0.618366778450538	0.889174498650712
A530020G20Rik	0.808629028273162	-0.0327559159938265	1.69288130711371	-0.019349210045726	0.984562527324324	NA
A730020M07Rik	9.56005144843955	0.73769750370718	0.50276381046738	1.46728441536276	0.142298701428848	NA
4930432M17Rik	0.106469093355287	0.650077444951134	3.5338115409304	0.183959285157572	0.854045395495585	NA
Gm43608	3.04997650758953	0.0463191541988132	0.875297933908078	0.0529181578117121	0.957797116824539	NA
Gm43607	0.260879955326284	1.40555151011604	3.14286358046234	0.447220018983222	0.654716208554201	NA
F3	1796.21403351389	0.144759175113665	0.197116782671249	0.73438280166684	0.462715465617575	0.815393743891114
Abcd3	3739.56997911815	-0.116520228222293	0.125084852239613	-0.931529486872527	0.351579738950998	0.748297469052236
Arhgap29	2790.34055194337	0.329453697501631	0.175966781977992	1.87224937456	0.0611721111032552	0.398447505611913
Abca4	707.300169328937	-0.753735877505546	0.142387330636908	-5.29355999676401	1.19957861121286e-07	4.48553542918706e-05
Gclm	2086.75823477223	0.0611864991983037	0.124140373264989	0.492881546825184	0.622096286679615	0.89111289838419
Gm17494	1525.1579273939	0.278337652224026	0.166020518289101	1.6765256191969	0.0936352823706725	0.477686614863218
Dnttip2	587.444184877394	-0.0641419577768909	0.10899956120091	-0.588460697182654	0.556223107106238	0.859710423965796
Gm40190	12.3670252002909	0.644611163991358	0.428668164923489	1.50375329156158	0.132644901894125	0.545970526136455
Bcar3	1520.9368909619	0.272456476826087	0.132517141769269	2.05600930708627	0.0397816191063855	0.329885196302314
Gm4610	6.84604601605362	0.903046804587019	0.554131774707397	1.62966075183807	0.103173216790845	NA
Gm42836	19.7981181161711	-0.160059246044129	0.357072548003721	-0.448254134738079	0.653969797571139	0.90370641613444
Fnbp1l	28039.9584019485	-0.116114386470943	0.106445711484338	-1.09083198234837	0.275346820733383	0.692551445471906
Gm43569	180.925858619067	-0.231539996948876	0.318021270161967	-0.728064499682534	0.466574103953028	0.816956795747849
Gm43568	11.2247314335867	0.919364631080748	0.467977475803413	1.96454889095336	0.0494664723199463	0.362156275955169
Pde5a	1649.54160697763	0.227869910060379	0.126753034647403	1.79774717579157	0.0722170817962079	0.428478993981506
4930447N08Rik	460.443039917675	0.219836321140661	0.171213593418809	1.28398871112363	0.1991459053816	0.628403519528875
4933405D12Rik	225.221516013311	0.26736945005479	0.176284627788822	1.51669180352516	0.129344514688219	0.540729697843587
Fabp2	0.992243217645118	-0.824356004731203	1.4818737412377	-0.556293010525094	0.578010564493798	NA
Gm10959	0	NA	NA	NA	NA	NA
1810037I17Rik	2405.43601388966	0.149301891646815	0.126369571468445	1.18147026940023	0.237415957368432	0.663777406582073
Usp53	6184.8558710773	-0.127658310834714	0.10001573153276	-1.2763823138453	0.201820405134715	0.630829353015506
Myoz2	5.24570167205042	0.451701080206132	0.65895159941317	0.685484458355355	0.493038264553005	NA
Synpo2	583.975575310798	-0.547888351690225	0.242227289171942	-2.26187707241075	0.0237049992923478	0.258451050599939
Sec24d	1919.68263965207	-0.349449441576506	0.172343139508436	-2.02763766850957	0.0425972415542049	0.338098860637777
Mettl14	1769.87083337366	0.154859259096022	0.106365056649774	1.45592231108309	0.145414097194568	0.565932847094058
Gm35065	7.38259489924713	0.0613178485917569	0.518556554942501	0.118247176720302	0.905871810519188	NA
Prss12	1815.26249520808	-0.242073682760269	0.175849315056435	-1.37659724567355	0.168636802940512	0.59634226356827
Snhg8	3416.59478507288	0.273415824223211	0.223822273277598	1.22157558414262	0.221868166438214	0.650400329504506
Ndst3	16042.040473125	0.161258181814283	0.133310692314034	1.20964177002708	0.226416382796986	0.655192448601288
Gm43731	10.1829749846097	-0.11202890143396	0.489216793560277	-0.228996434522758	0.818871687342224	NA
Tram1l1	554.876217961398	-0.058907589652976	0.122172105776224	-0.482168898364359	0.629685968907524	0.894521340525719
1700006A11Rik	0.579004522017805	0.00124041513900482	2.03672224316371	0.000609025184051625	0.999514068238545	NA
Gm42823	0	NA	NA	NA	NA	NA
1700003H04Rik	0.783912740197671	-0.0677411761272447	1.8481815771736	-0.0366528792213373	0.970761780307758	NA
Gm42825	54.3274245758422	-0.255395983264885	0.275976903356185	-0.92542520826557	0.354744771301948	0.750899493175502
Ndst4	2565.05056039013	-0.864251108812104	0.696537340166007	-1.24078216482425	0.21468623155675	0.642404325369574
Ugt8a	2639.40734101088	0.0858817804863357	0.197684732288382	0.434438105017901	0.663970332019146	0.907197312759517
Gm42827	0.211712145028083	-0.0712621907556553	3.36281870974472	-0.0211912080033196	0.983093127706098	NA
Arsj	532.963750259125	0.149837559210103	0.226305111264395	0.662104175963776	0.507904459721213	0.835759665120261
Gm17225	2.30771257401021	-1.20776946313913	1.13145075587526	-1.06745208032039	0.285767741506501	NA
Camk2d	17348.4251632791	-0.145468805949975	0.130377612737122	-1.11574988141009	0.264529212373944	0.684440524891681
Gm15551	3.1305793728007	-0.470354441507088	0.969753008962579	-0.485024987971177	0.627658620361893	NA
Ank2	136609.060894708	0.0718148581525258	0.112871938452724	0.636250773549044	0.52461298443636	0.844741642687673
Gm16958	94.1868242289297	0.00451366540719724	0.182197416233054	0.0247734874649577	0.980235638504513	0.996228751064673
Larp7	992.615003057073	0.135220302959857	0.0819237911575073	1.65056207786919	0.0988280276644639	0.489236467833836
Zgrf1	1181.8860860132	-0.0783776216827263	0.103864879130294	-0.754611398376589	0.450482182472394	0.809408811931177
Gm43729	1.73585595079846	-0.316862789817143	1.10796985263874	-0.28598502843963	0.77488958846101	NA
Neurog2	50.9061628180673	0.191743272264868	0.310368850054821	0.617791612241371	0.536712713229911	0.851603106371178
Alpk1	1125.52158796684	0.138062556157303	0.301333737227273	0.458171585524038	0.646829172241305	0.900308447363096
Tifa	404.528473166709	-0.0208316316300334	0.155763063558395	-0.133739226451614	0.893608785557063	0.976234842718618
Ap1ar	3519.66564148105	0.0433368619794803	0.114225861382481	0.379396237025243	0.704393644481679	0.920838421422479
Gm43653	24.5217698162068	0.827520436721247	0.326859283586996	2.53173300644832	0.0113500378862303	0.176951410221616
Gm35585	4.32280132203664	-0.0638471342147452	0.802251904736009	-0.0795848957638249	0.936567408542718	NA
Fam241a	834.280949233416	0.0758360673435486	0.115740163414868	0.655226890182588	0.512321683767438	0.837839105744886
9830132P13Rik	32.7190961720947	-0.180512327094164	0.298862635442373	-0.603997642016949	0.545845209869047	0.856187872110293
Gm35667	0.618103858294607	0.397737969820062	1.95518405499177	0.203427380048747	0.838801001012619	NA
D030025E07Rik	19.6576439844909	0.129356135049697	0.56333592412614	0.229625219180469	0.818383008384548	0.956854904308588
Gm43824	34.6522504574969	-0.434428857994752	0.315344907752008	-1.3776308014347	0.16831730606269	0.595851118329704
4933424H11Rik	0.462399676561147	-2.40904405181562	2.20561231376748	-1.09223367895541	0.274730402707457	NA
Gm28543	0.212938186710574	1.3406579014649	3.52284024620518	0.380561651329226	0.703528541521946	NA
Pitx2	3.93229214383897	0.751408627494975	0.858409078367664	0.875350280455842	0.381383343815889	NA
Gm27195	0.11542185928674	-0.792595075448138	3.5338115409304	-0.224289005304301	0.822532430794188	NA
Enpep	74.6539916130681	0.416370171905564	0.203191573744795	2.0491507803789	0.0404473732568176	0.331570535451729
Gm35986	4.5375525606399	0.198169293097303	0.688942337701873	0.287642785546237	0.77362019019512	NA
Elovl6	5885.77652386392	-0.122126641938024	0.177672679576117	-0.687368717742019	0.491850405366416	0.828980919136667
Egf	632.775466573668	0.347318262030069	0.149671555952058	2.32053618886223	0.0203118895928943	0.23970641417868
Gm42697	2.74051979517805	0.826961541884569	0.870162528016259	0.950352968852639	0.341932932819833	NA
Gm42650	0.348976413377486	0.631696070903301	2.47218266366829	0.255521600481565	0.798320262425032	NA
6330410L21Rik	5.17676986494326	-0.0415776359429269	0.660074047982034	-0.0629893510736216	0.949774984094634	NA
Lrit3	49.1980796448014	-0.0275204117876225	0.247620436827944	-0.111139501004696	0.91150572548272	0.979460646043661
Rrh	124.519810068565	0.128243748401863	0.151391552939952	0.84709976158795	0.396939518006088	0.775595388772878
Gar1	1056.85118172689	-0.102432242932347	0.125886581177861	-0.813686748610832	0.415824427442438	0.788609640172604
Cfi	13.7405623563871	0.724270143125037	0.406940209566125	1.77979498240601	0.0751095190871916	0.435807876266831
Pla2g12a	1122.0510489708	-0.113619403162737	0.101819200220303	-1.11589369113981	0.264467642627381	0.684440524891681
Casp6	314.001712661706	-0.0788255002354439	0.146957475381923	-0.536383059320981	0.591693837023282	0.876094196490545
Mcub	89.8536675532619	-0.54192592743185	0.313247475291043	-1.73002488504764	0.0836258292297115	0.456988563953
Sec24b	12130.6623237248	-0.115892720752735	0.0666308016876212	-1.73932652493158	0.0819773441945556	0.453291137139695
Col25a1	7370.46935540972	0.289558767992178	0.153602235757869	1.88512078983423	0.0594135317955436	0.394016276725407
Etnppl	811.924961345129	0.444060934305037	0.696131513988675	0.637898048546415	0.523540048149383	0.843768770240301
Ostc	1631.55573679251	-0.106141348280711	0.0822013453612652	-1.29123614478854	0.196621805203936	0.625226376484704
Rpl34	3532.26142660032	0.197629967924362	0.198905826068842	0.993585617024422	0.320424649304693	0.727529065023566
Gm42997	156.578130490708	0.267599951817542	0.159303187006407	1.67981543148148	0.0929932317839437	0.476702379288073
Gm43522	8.32420999267821	0.229169752136415	0.495621141720555	0.462388975863397	0.643802403499542	NA
2010110G14Rik	10.5174856889718	-0.663014998880191	0.523250084286252	-1.26710920607798	0.205116244233049	NA
Gm36520	0.115258000127306	-0.792595075448138	3.5338115409304	-0.224289005304301	0.822532430794188	NA
Gm43351	1.03064393068701	1.58079960563537	1.63006963133365	0.969774281569822	0.33215901499287	NA
Gm43349	0	NA	NA	NA	NA	NA
Lef1os1	4.71777821029383	-0.220494754461406	0.705955034314101	-0.312335409117999	0.754785632502692	NA
Lef1	1034.44393864044	1.07986156846131	0.456815116405156	2.36389193282203	0.0180840868615237	0.226395696561304
Hadh	420.966566542879	0.290276897951538	0.143945016664729	2.0165817801643	0.0437391759679266	0.342583956999369
Cyp2u1	984.253064050701	-0.127797654189621	0.166468105820666	-0.767700536746035	0.442665117231128	0.805387537525517
4930534D22Rik	108.067841482863	0.350697430800729	0.21296271082558	1.64675510299996	0.0996083930602386	0.490237889254736
Sgms2	192.31831227677	0.622096282648315	0.261534889344399	2.37863592199019	0.0173768292464139	0.222635111766237
Papss1	3947.62093744107	-0.0881976134016806	0.0733663150875145	-1.20215405798253	0.229303845334425	0.657404975861523
Gm29865	63.6888531460497	-0.133875920242388	0.207187178761596	-0.646159289597912	0.51817620140158	0.841073268351893
Dkk2	326.362624329177	0.167684948310895	0.235255135139924	0.712779120469188	0.475982447784102	0.821263585022805
Gm42880	0	NA	NA	NA	NA	NA
Gimd1	0.607419723313881	-0.566124268779419	1.80016975557622	-0.314483824109247	0.753153600220789	NA
Aimp1	2071.60544533314	0.00642375840152744	0.0825299071031974	0.0778355220186425	0.937958889665965	0.98704927576008
Tbck	8753.30597985644	-0.0471105339947501	0.0904907576417922	-0.520611554400254	0.602637398628649	0.882091652998164
Gm29811	37.4685820787514	0.427561398030554	0.271446338493918	1.57512309947822	0.115228033108923	0.518538989198879
Npnt	1144.47325256166	0.338996098553443	0.227535199470185	1.48986222502186	0.136260465772028	0.553026004953243
Gstcd	1247.07415847605	0.0475974242542175	0.162236219697411	0.293383464820569	0.769229062835046	0.941396227615611
Ints12	488.887591803257	0.0988470679442947	0.110581047338339	0.893887970167776	0.371381834865441	0.759904990083149
Arhgef38	19.7167369536862	0.451034837188063	0.345835754519419	1.30418798893374	0.192169494114245	0.620547965001573
Gm43254	117.718289331244	0.364998540189109	0.212375152246827	1.71864992833484	0.0856781345325224	0.461550800729652
Ppa2	2432.19781537275	0.0586355611468153	0.103840705659381	0.564668361741992	0.572299357657785	0.867492577871481
